lhs,rhs,confidence
"(27, 117, 231)","(24,)",0.9364161849710982
"(27, 117, 249)","(24,)",0.9222222222222223
"(27, 117, 250)","(24,)",0.9496402877697842
"(24, 117, 295)","(27,)",0.9130434782608695
"(27, 117, 350)","(24,)",0.9006622516556292
"(27, 117, 353)","(24,)",0.9278350515463918
"(27, 117, 355)","(24,)",0.9444444444444444
"(27, 117, 386)","(24,)",0.9345955249569707
"(27, 117, 415)","(24,)",0.9540229885057471
"(24, 117, 415)","(27,)",0.9120879120879121
"(27, 117, 446)","(24,)",0.9333333333333333
"(24, 117, 446)","(27,)",0.9158878504672897
"(27, 117, 447)","(24,)",0.972809667673716
"(24, 117, 447)","(27,)",0.9526627218934911
"(27, 117, 449)","(24,)",0.925531914893617
"(24, 117, 449)","(27,)",0.9560439560439561
"(27, 117, 456)","(24,)",0.9245283018867925
"(27, 117, 475)","(24,)",0.9166666666666666
"(24, 117, 475)","(27,)",0.9565217391304348
"(27, 117, 597)","(24,)",0.9263157894736842
"(27, 117, 667)","(24,)",0.9701492537313433
"(24, 117, 667)","(27,)",0.9027777777777778
"(27, 117, 698)","(24,)",0.9310344827586207
"(27, 117, 703)","(24,)",0.9629629629629629
"(24, 117, 703)","(27,)",0.9285714285714286
"(27, 117, 890)","(24,)",0.9224137931034483
"(27, 117, 930)","(24,)",0.9166666666666666
"(24, 117, 930)","(27,)",0.9041095890410958
"(27, 117, 976)","(24,)",0.9523809523809523
"(27, 117, 1067)","(24,)",0.927536231884058
"(24, 117, 1067)","(27,)",0.927536231884058
"(27, 117, 1426)","(24,)",0.9649122807017544
"(24, 117, 1426)","(27,)",0.9322033898305084
"(27, 117, 1633)","(24,)",0.9239130434782609
"(24, 117, 1633)","(27,)",0.9042553191489362
"(24, 117, 1869)","(27,)",0.9166666666666666
"(24, 117, 1885)","(27,)",0.92
"(27, 117, 2068)","(24,)",0.9382716049382716
"(27, 117, 2095)","(24,)",0.9152542372881356
"(27, 117, 2623)","(24,)",0.9587628865979382
"(24, 117, 2623)","(27,)",0.9893617021276596
"(27, 117, 4138)","(24,)",0.9642857142857143
"(24, 117, 4138)","(27,)",0.9642857142857143
"(27, 119, 249)","(24,)",0.9320754716981132
"(27, 119, 250)","(24,)",0.90625
"(27, 119, 348)","(24,)",0.9
"(27, 119, 350)","(24,)",0.9403973509933775
"(27, 119, 353)","(24,)",0.9292452830188679
"(27, 119, 355)","(24,)",0.9210526315789473
"(27, 119, 365)","(24,)",0.9156626506024096
"(27, 119, 386)","(24,)",0.9481865284974094
"(24, 119, 446)","(27,)",0.9120879120879121
"(27, 119, 447)","(24,)",0.9607843137254902
"(24, 119, 447)","(27,)",0.9158878504672897
"(27, 119, 456)","(24,)",0.916083916083916
"(27, 119, 597)","(24,)",0.946969696969697
"(27, 119, 698)","(24,)",0.95
"(27, 119, 703)","(24,)",0.9393939393939394
"(24, 119, 703)","(27,)",0.9117647058823529
"(27, 119, 840)","(24,)",0.9113924050632911
"(27, 119, 890)","(24,)",0.9322033898305084
"(24, 119, 890)","(27,)",0.9166666666666666
"(27, 119, 930)","(24,)",0.9047619047619048
"(27, 119, 1005)","(24,)",0.9172932330827067
"(24, 119, 1005)","(27,)",0.9172932330827067
"(27, 119, 1171)","(24,)",0.9666666666666667
"(27, 119, 1845)","(24,)",0.916030534351145
"(27, 119, 1885)","(24,)",0.9344262295081968
"(24, 119, 1885)","(27,)",0.9344262295081968
"(27, 231, 250)","(24,)",0.9176470588235294
"(27, 231, 825)","(24,)",0.9166666666666666
"(27, 231, 930)","(24,)",0.9230769230769231
"(27, 249, 250)","(24,)",0.9
"(27, 249, 350)","(24,)",0.9565217391304348
"(27, 249, 353)","(24,)",0.9693877551020408
"(24, 249, 353)","(27,)",0.9047619047619048
"(24, 249, 386)","(27,)",0.9191919191919192
"(27, 249, 456)","(24,)",0.9365079365079365
"(24, 249, 456)","(27,)",0.921875
"(27, 249, 1005)","(24,)",0.9166666666666666
"(24, 249, 1005)","(27,)",0.9166666666666666
"(27, 250, 348)","(24,)",0.9173553719008265
"(27, 250, 386)","(24,)",0.9041095890410958
"(27, 295, 447)","(24,)",0.9583333333333334
"(24, 295, 447)","(27,)",0.9583333333333334
"(27, 295, 703)","(24,)",0.9527027027027027
"(27, 348, 475)","(24,)",0.9083969465648855
"(27, 350, 353)","(24,)",0.925
"(27, 350, 400)","(24,)",0.9117647058823529
"(27, 353, 365)","(24,)",0.9324324324324325
"(27, 353, 386)","(24,)",0.9342105263157895
"(27, 353, 446)","(24,)",0.92
"(24, 353, 446)","(27,)",0.9078947368421053
"(27, 353, 447)","(24,)",0.9540229885057471
"(24, 353, 447)","(27,)",0.9222222222222223
"(27, 353, 456)","(24,)",0.9466666666666667
"(27, 353, 597)","(24,)",0.904
"(24, 353, 597)","(27,)",0.9186991869918699
"(27, 353, 1885)","(24,)",0.900709219858156
"(27, 355, 386)","(24,)",0.9391304347826087
"(27, 355, 447)","(24,)",0.9428571428571428
"(24, 355, 447)","(27,)",0.9339622641509434
"(27, 355, 475)","(24,)",0.9382716049382716
"(24, 355, 475)","(27,)",0.95
"(27, 355, 667)","(24,)",0.9047619047619048
"(27, 355, 880)","(24,)",0.9080459770114943
"(24, 355, 2623)","(27,)",0.96875
"(27, 365, 400)","(24,)",0.9076923076923077
"(27, 365, 447)","(24,)",0.9482758620689655
"(24, 365, 447)","(27,)",0.9649122807017544
"(27, 386, 447)","(24,)",0.9552238805970149
"(24, 386, 447)","(27,)",0.9481481481481482
"(27, 386, 456)","(24,)",0.9014084507042254
"(27, 386, 597)","(24,)",0.9375
"(27, 386, 1869)","(24,)",0.9523809523809523
"(27, 386, 2068)","(24,)",0.92
"(27, 400, 890)","(24,)",0.9272727272727272
"(24, 400, 890)","(27,)",0.9357798165137615
"(27, 415, 447)","(24,)",0.9166666666666666
"(24, 415, 447)","(27,)",0.9295774647887324
"(24, 415, 449)","(27,)",0.9431818181818182
"(27, 446, 447)","(24,)",0.9156626506024096
"(24, 446, 447)","(27,)",0.9743589743589743
"(27, 447, 449)","(24,)",0.9375
"(24, 447, 449)","(27,)",0.9292035398230089
"(27, 447, 2623)","(24,)",0.9577464788732394
"(24, 447, 2623)","(27,)",0.9714285714285714
"(27, 449, 880)","(24,)",0.93
"(24, 449, 880)","(27,)",0.9489795918367347
"(24, 475, 667)","(27,)",0.9295774647887324
"(27, 475, 830)","(24,)",0.9384615384615385
"(27, 676, 1846)","(24,)",0.9210526315789473
"(27, 1052, 1426)","(24,)",0.9191176470588235
"(24, 1052, 1426)","(27,)",0.9328358208955224
"(27, 1067, 1627)","(24,)",0.9310344827586207
"(24, 1067, 1627)","(27,)",0.9278350515463918
"(24, 1633, 7214)","(27,)",0.9142857142857143
"(27, 1824, 2152)","(24,)",0.9534883720930233
"(24, 1824, 2152)","(27,)",0.9265536723163842
"(24, 27, 2152)","(1824,)",0.9939393939393939
"(27, 2152)","(24, 1824)",0.9479768786127167
"(24, 2152)","(27, 1824)",0.9213483146067416
"(27, 1869, 4985)","(24,)",0.9134615384615384
"(24, 1869, 4985)","(27,)",0.9595959595959596
"(27, 2677, 3462)","(24,)",0.9259259259259259
"(27, 2677, 3858)","(24,)",0.9175257731958762
"(24, 27, 3463)","(2998,)",0.922077922077922
"(27, 3462, 3858)","(24,)",0.9222222222222223
"(24, 3462, 3858)","(27,)",0.9021739130434783
"(27, 3832, 4656)","(24,)",0.9864864864864865
"(24, 3832, 4656)","(27,)",0.9240506329113924
"(27, 3876, 5166)","(24,)",0.9130434782608695
"(24, 3876, 5166)","(27,)",0.9545454545454546
"(27, 4325, 5204)","(24,)",0.918918918918919
"(24, 4325, 5204)","(27,)",0.918918918918919
"(24, 27, 5204)","(4325,)",0.9855072463768116
"(27, 5204)","(24, 4325)",0.9066666666666666
"(24, 5204)","(27, 4325)",0.9066666666666666
"(27, 4799, 5160)","(24,)",0.959349593495935
"(24, 4799, 5160)","(27,)",0.9291338582677166
"(24, 27, 4799)","(5160,)",0.9076923076923077
"(27, 4799, 5203)","(24,)",0.9789473684210527
"(24, 4799, 5203)","(27,)",0.93
"(27, 5160, 5203)","(24,)",0.98
"(24, 5160, 5203)","(27,)",0.9245283018867925
"(27, 5176, 5417)","(24,)",0.9397590361445783
"(24, 5176, 5417)","(27,)",0.9285714285714286
"(24, 29, 2152)","(1824,)",0.9830508474576272
"(24, 105, 2152)","(1824,)",0.9857142857142858
"(24, 4799, 5203)","(5160,)",0.95
"(26, 27, 28)","(25,)",0.9282634261074089
"(25, 26, 28)","(27,)",0.9174738473459899
"(26, 27, 29)","(25,)",0.9349936682144365
"(25, 26, 29)","(27,)",0.9279430247172182
"(26, 27, 30)","(25,)",0.920602327173169
"(26, 27, 67)","(25,)",0.9146810146041506
"(26, 27, 105)","(25,)",0.9384615384615385
"(25, 26, 105)","(27,)",0.934040047114252
"(26, 27, 106)","(25,)",0.925414364640884
"(25, 26, 106)","(27,)",0.901749663526245
"(26, 27, 112)","(25,)",0.9070631970260223
"(26, 27, 117)","(25,)",0.9269662921348315
"(25, 26, 117)","(27,)",0.912232204561161
"(26, 27, 119)","(25,)",0.9023297491039427
"(25, 26, 119)","(27,)",0.9137931034482759
"(26, 27, 231)","(25,)",0.9090909090909091
"(26, 27, 249)","(25,)",0.923828125
"(26, 27, 250)","(25,)",0.9173913043478261
"(26, 27, 295)","(25,)",0.9143518518518519
"(26, 27, 348)","(25,)",0.92
"(25, 26, 350)","(27,)",0.9295774647887324
"(26, 27, 353)","(25,)",0.925
"(25, 26, 353)","(27,)",0.9196940726577438
"(26, 27, 355)","(25,)",0.9367588932806324
"(26, 27, 365)","(25,)",0.9056603773584906
"(25, 26, 365)","(27,)",0.9014084507042254
"(26, 27, 386)","(25,)",0.9214145383104125
"(25, 26, 386)","(27,)",0.9106796116504854
"(26, 27, 400)","(25,)",0.9112627986348123
"(25, 26, 400)","(27,)",0.9175257731958762
"(26, 27, 415)","(25,)",0.9495798319327731
"(25, 26, 415)","(27,)",0.9338842975206612
"(26, 27, 446)","(25,)",0.9326923076923077
"(25, 26, 446)","(27,)",0.9603960396039604
"(26, 27, 447)","(25,)",0.953198127925117
"(25, 26, 447)","(27,)",0.9472868217054263
"(26, 27, 449)","(25,)",0.9390862944162437
"(25, 26, 449)","(27,)",0.9536082474226805
"(25, 26, 456)","(27,)",0.9056603773584906
"(26, 27, 475)","(25,)",0.9508196721311475
"(25, 26, 475)","(27,)",0.928
"(25, 26, 597)","(27,)",0.9203539823008849
"(26, 27, 629)","(25,)",0.9306122448979591
"(25, 26, 629)","(27,)",0.9382716049382716
"(26, 27, 647)","(25,)",0.9307692307692308
"(25, 26, 647)","(27,)",0.9236641221374046
"(26, 27, 667)","(25,)",0.9438202247191011
"(25, 26, 667)","(27,)",0.9230769230769231
"(26, 27, 676)","(25,)",0.9682539682539683
"(25, 26, 676)","(27,)",0.9104477611940298
"(26, 27, 698)","(25,)",0.9343065693430657
"(26, 27, 703)","(25,)",0.9024390243902439
"(25, 26, 703)","(27,)",0.9173553719008265
"(26, 27, 816)","(25,)",0.9133858267716536
"(26, 27, 825)","(25,)",0.9574468085106383
"(26, 27, 880)","(25,)",0.974025974025974
"(25, 26, 880)","(27,)",0.9036144578313253
"(26, 27, 890)","(25,)",0.93
"(25, 26, 890)","(27,)",0.9441624365482234
"(26, 27, 900)","(25,)",0.935064935064935
"(25, 26, 900)","(27,)",0.935064935064935
"(26, 27, 902)","(25,)",0.9390243902439024
"(25, 26, 976)","(27,)",0.9156626506024096
"(26, 27, 1005)","(25,)",0.9206349206349206
"(26, 27, 1052)","(25,)",0.9266666666666666
"(26, 27, 1067)","(25,)",0.966824644549763
"(25, 26, 1067)","(27,)",0.9488372093023256
"(26, 27, 1103)","(25,)",0.9518072289156626
"(25, 26, 1103)","(27,)",0.9518072289156626
"(25, 26, 1171)","(27,)",0.9178082191780822
"(26, 27, 1301)","(25,)",0.9113924050632911
"(26, 27, 1426)","(25,)",0.9571428571428572
"(25, 26, 1426)","(27,)",0.9370629370629371
"(26, 27, 1627)","(25,)",0.9540229885057471
"(25, 26, 1627)","(27,)",0.9595375722543352
"(26, 27, 1633)","(25,)",0.9162995594713657
"(25, 26, 1633)","(27,)",0.9369369369369369
"(25, 26, 1869)","(27,)",0.9302325581395349
"(26, 27, 1885)","(25,)",0.9243697478991597
"(25, 26, 1885)","(27,)",0.9401709401709402
"(26, 27, 1911)","(25,)",0.9545454545454546
"(25, 26, 2095)","(27,)",0.918918918918919
"(26, 27, 2279)","(25,)",0.9333333333333333
"(25, 26, 2279)","(27,)",0.9090909090909091
"(26, 27, 2371)","(25,)",0.9
"(25, 26, 2371)","(27,)",0.9152542372881356
"(25, 26, 2430)","(27,)",0.9054054054054054
"(26, 27, 2547)","(25,)",0.9009009009009009
"(25, 26, 2547)","(27,)",0.9433962264150944
"(26, 27, 2612)","(25,)",0.9090909090909091
"(25, 26, 2612)","(27,)",0.9375
"(26, 27, 2623)","(25,)",0.9230769230769231
"(25, 26, 2623)","(27,)",0.9230769230769231
"(26, 27, 2657)","(25,)",0.9473684210526315
"(25, 26, 2657)","(27,)",0.9473684210526315
"(26, 27, 2666)","(25,)",0.9411764705882353
"(26, 27, 2677)","(25,)",0.9545454545454546
"(25, 26, 2677)","(27,)",0.963302752293578
"(26, 27, 3273)","(25,)",0.9444444444444444
"(25, 26, 3273)","(27,)",0.918918918918919
"(26, 27, 3462)","(25,)",0.9459459459459459
"(25, 26, 3462)","(27,)",0.9210526315789473
"(26, 27, 3476)","(25,)",0.9242424242424242
"(25, 26, 3476)","(27,)",0.9838709677419355
"(25, 26, 3656)","(27,)",0.9523809523809523
"(26, 27, 3876)","(25,)",0.9
"(25, 26, 3876)","(27,)",0.9545454545454546
"(26, 27, 3974)","(25,)",0.9342105263157895
"(25, 26, 3974)","(27,)",0.9342105263157895
"(26, 27, 4138)","(25,)",0.9150943396226415
"(25, 26, 4138)","(27,)",0.9326923076923077
"(26, 27, 4530)","(25,)",0.9508196721311475
"(25, 26, 4530)","(27,)",0.9206349206349206
"(25, 26, 5130)","(27,)",0.9473684210526315
"(26, 27, 5166)","(25,)",0.9482758620689655
"(25, 26, 5166)","(27,)",0.9649122807017544
"(26, 27, 5347)","(25,)",0.9491525423728814
"(25, 26, 5347)","(27,)",0.9655172413793104
"(27, 28, 29)","(25,)",0.9293408013787161
"(25, 28, 29)","(27,)",0.9198294243070363
"(27, 28, 30)","(25,)",0.9130434782608695
"(27, 28, 67)","(25,)",0.921760391198044
"(27, 28, 105)","(25,)",0.9277504105090312
"(25, 28, 105)","(27,)",0.940099833610649
"(27, 28, 106)","(25,)",0.9242424242424242
"(27, 28, 112)","(25,)",0.9235880398671097
"(27, 28, 117)","(25,)",0.9233082706766917
"(25, 28, 117)","(27,)",0.9016152716593245
"(27, 28, 119)","(25,)",0.9067085953878407
"(25, 28, 119)","(27,)",0.9010416666666666
"(27, 28, 231)","(25,)",0.9056603773584906
"(27, 28, 249)","(25,)",0.9187817258883249
"(27, 28, 250)","(25,)",0.9113924050632911
"(27, 28, 295)","(25,)",0.9300699300699301
"(25, 28, 295)","(27,)",0.9047619047619048
"(27, 28, 348)","(25,)",0.9347826086956522
"(25, 28, 348)","(27,)",0.9020979020979021
"(25, 28, 350)","(27,)",0.920265780730897
"(27, 28, 353)","(25,)",0.9304029304029304
"(25, 28, 353)","(27,)",0.9338235294117647
"(27, 28, 355)","(25,)",0.9506172839506173
"(27, 28, 386)","(25,)",0.9239543726235742
"(25, 28, 386)","(27,)",0.908411214953271
"(27, 28, 400)","(25,)",0.9029850746268657
"(25, 28, 400)","(27,)",0.9063670411985019
"(27, 28, 415)","(25,)",0.9223300970873787
"(25, 28, 415)","(27,)",0.9134615384615384
"(27, 28, 446)","(25,)",0.9365079365079365
"(25, 28, 446)","(27,)",0.921875
"(27, 28, 447)","(25,)",0.9694117647058823
"(25, 28, 447)","(27,)",0.9363636363636364
"(27, 28, 449)","(25,)",0.9420289855072463
"(25, 28, 449)","(27,)",0.935251798561151
"(25, 28, 456)","(27,)",0.9133574007220217
"(25, 28, 475)","(27,)",0.9230769230769231
"(27, 28, 597)","(25,)",0.9044368600682594
"(25, 28, 597)","(27,)",0.9075342465753424
"(27, 28, 629)","(25,)",0.9285714285714286
"(25, 28, 629)","(27,)",0.9285714285714286
"(27, 28, 647)","(25,)",0.9117647058823529
"(27, 28, 667)","(25,)",0.9074074074074074
"(25, 28, 667)","(27,)",0.9333333333333333
"(27, 28, 698)","(25,)",0.9351851851851852
"(27, 28, 703)","(25,)",0.9022988505747126
"(27, 28, 816)","(25,)",0.9294117647058824
"(27, 28, 825)","(25,)",0.9605263157894737
"(27, 28, 890)","(25,)",0.9240506329113924
"(25, 28, 890)","(27,)",0.9299363057324841
"(27, 28, 900)","(25,)",0.9701492537313433
"(25, 28, 900)","(27,)",0.9420289855072463
"(27, 28, 976)","(25,)",0.9054054054054054
"(27, 28, 1005)","(25,)",0.9083969465648855
"(27, 28, 1052)","(25,)",0.9101123595505618
"(27, 28, 1067)","(25,)",0.9333333333333333
"(25, 28, 1067)","(27,)",0.9158878504672897
"(25, 28, 1171)","(27,)",0.9
"(27, 28, 1301)","(25,)",0.9027777777777778
"(27, 28, 1426)","(25,)",0.9054054054054054
"(25, 28, 1426)","(27,)",0.9571428571428572
"(27, 28, 1624)","(25,)",0.9152542372881356
"(25, 28, 1624)","(27,)",0.9152542372881356
"(27, 28, 1627)","(25,)",0.9512195121951219
"(25, 28, 1627)","(27,)",0.9176470588235294
"(27, 28, 1633)","(25,)",0.9103448275862069
"(25, 28, 1845)","(27,)",0.9195402298850575
"(27, 28, 1869)","(25,)",0.9156626506024096
"(25, 28, 1869)","(27,)",0.926829268292683
"(27, 28, 1885)","(25,)",0.9112903225806451
"(25, 28, 1885)","(27,)",0.9416666666666667
"(27, 28, 2002)","(25,)",0.9473684210526315
"(27, 28, 2068)","(25,)",0.9130434782608695
"(25, 28, 2068)","(27,)",0.9264705882352942
"(27, 28, 2623)","(25,)",0.95
"(25, 28, 2623)","(27,)",0.9382716049382716
"(27, 28, 2677)","(25,)",0.972972972972973
"(25, 28, 2677)","(27,)",0.96
"(27, 28, 4138)","(25,)",0.9344262295081968
"(25, 28, 4138)","(27,)",0.9193548387096774
"(27, 29, 30)","(25,)",0.9271781534460338
"(27, 29, 67)","(25,)",0.9333333333333333
"(27, 29, 105)","(25,)",0.9500860585197934
"(25, 29, 105)","(27,)",0.9419795221843004
"(27, 29, 106)","(25,)",0.9351464435146444
"(27, 29, 112)","(25,)",0.9426751592356688
"(25, 29, 112)","(27,)",0.9051987767584098
"(27, 29, 117)","(25,)",0.9307692307692308
"(25, 29, 117)","(27,)",0.9084084084084084
"(27, 29, 119)","(25,)",0.9177914110429448
"(27, 29, 231)","(25,)",0.9170731707317074
"(27, 29, 249)","(25,)",0.9257294429708223
"(25, 29, 249)","(27,)",0.9064935064935065
"(27, 29, 250)","(25,)",0.959349593495935
"(25, 29, 250)","(27,)",0.9076923076923077
"(27, 29, 295)","(25,)",0.9473684210526315
"(25, 29, 295)","(27,)",0.9045226130653267
"(27, 29, 348)","(25,)",0.959349593495935
"(25, 29, 348)","(27,)",0.921875
"(27, 29, 350)","(25,)",0.9113924050632911
"(27, 29, 353)","(25,)",0.9331651954602774
"(25, 29, 353)","(27,)",0.9158415841584159
"(27, 29, 355)","(25,)",0.9461538461538461
"(27, 29, 365)","(25,)",0.9150943396226415
"(25, 29, 365)","(27,)",0.9107981220657277
"(27, 29, 386)","(25,)",0.9312267657992565
"(27, 29, 400)","(25,)",0.9358288770053476
"(25, 29, 400)","(27,)",0.9114583333333334
"(27, 29, 415)","(25,)",0.9473684210526315
"(25, 29, 415)","(27,)",0.9197080291970803
"(27, 29, 446)","(25,)",0.9170506912442397
"(25, 29, 446)","(27,)",0.9342723004694836
"(27, 29, 447)","(25,)",0.960880195599022
"(25, 29, 447)","(27,)",0.9424460431654677
"(27, 29, 449)","(25,)",0.9461077844311377
"(25, 29, 449)","(27,)",0.9693251533742331
"(27, 29, 456)","(25,)",0.9105431309904153
"(27, 29, 475)","(25,)",0.9615384615384616
"(25, 29, 475)","(27,)",0.9191176470588235
"(27, 29, 597)","(25,)",0.9205882352941176
"(27, 29, 629)","(25,)",0.9344262295081968
"(25, 29, 629)","(27,)",0.9421487603305785
"(27, 29, 647)","(25,)",0.9583333333333334
"(25, 29, 647)","(27,)",0.92
"(27, 29, 667)","(25,)",0.9172932330827067
"(25, 29, 667)","(27,)",0.9242424242424242
"(27, 29, 698)","(25,)",0.9693877551020408
"(25, 29, 698)","(27,)",0.9223300970873787
"(25, 29, 703)","(27,)",0.9172932330827067
"(27, 29, 816)","(25,)",0.9491525423728814
"(27, 29, 825)","(25,)",0.9615384615384616
"(25, 29, 825)","(27,)",0.9036144578313253
"(27, 29, 840)","(25,)",0.9056603773584906
"(27, 29, 880)","(25,)",0.9090909090909091
"(25, 29, 880)","(27,)",0.9090909090909091
"(27, 29, 890)","(25,)",0.9345794392523364
"(25, 29, 890)","(27,)",0.9174311926605505
"(27, 29, 1052)","(25,)",0.9342105263157895
"(27, 29, 1067)","(25,)",0.9615384615384616
"(25, 29, 1067)","(27,)",0.9433962264150944
"(27, 29, 1171)","(25,)",0.9125
"(27, 29, 1426)","(25,)",0.9487179487179487
"(25, 29, 1426)","(27,)",0.9487179487179487
"(27, 29, 1627)","(25,)",0.9615384615384616
"(25, 29, 1627)","(27,)",0.9375
"(27, 29, 1633)","(25,)",0.9375
"(25, 29, 1633)","(27,)",0.9440559440559441
"(27, 29, 1823)","(25,)",0.9354838709677419
"(27, 29, 1824)","(25,)",0.953125
"(25, 29, 1824)","(27,)",0.9384615384615385
"(27, 29, 1845)","(25,)",0.9104477611940298
"(27, 29, 1869)","(25,)",0.9347826086956522
"(25, 29, 1869)","(27,)",0.9148936170212766
"(27, 29, 1885)","(25,)",0.9166666666666666
"(25, 29, 1885)","(27,)",0.9166666666666666
"(27, 29, 2002)","(25,)",0.9516129032258065
"(27, 29, 2068)","(25,)",0.9367088607594937
"(27, 29, 2152)","(25,)",0.9821428571428571
"(25, 29, 2152)","(27,)",0.9482758620689655
"(27, 29, 2623)","(25,)",0.9183673469387755
"(25, 29, 2623)","(27,)",0.967741935483871
"(27, 29, 2677)","(25,)",0.9552238805970149
"(25, 29, 2677)","(27,)",0.9552238805970149
"(27, 30, 105)","(25,)",0.9199507389162561
"(25, 30, 105)","(27,)",0.9043583535108959
"(27, 30, 106)","(25,)",0.9043600562587905
"(27, 30, 117)","(25,)",0.9325626204238922
"(27, 30, 231)","(25,)",0.9009661835748792
"(27, 30, 249)","(25,)",0.9226190476190477
"(27, 30, 250)","(25,)",0.9128787878787878
"(27, 30, 348)","(25,)",0.948
"(27, 30, 353)","(25,)",0.9285714285714286
"(25, 30, 353)","(27,)",0.9069767441860465
"(27, 30, 355)","(25,)",0.9481481481481482
"(27, 30, 365)","(25,)",0.9090909090909091
"(27, 30, 386)","(25,)",0.9047619047619048
"(27, 30, 415)","(25,)",0.9661016949152542
"(25, 30, 415)","(27,)",0.9344262295081968
"(25, 30, 446)","(27,)",0.9439252336448598
"(27, 30, 447)","(25,)",0.9310344827586207
"(25, 30, 447)","(27,)",0.9
"(27, 30, 449)","(25,)",0.9078947368421053
"(25, 30, 449)","(27,)",0.9324324324324325
"(27, 30, 475)","(25,)",0.9392265193370166
"(25, 30, 475)","(27,)",0.918918918918919
"(25, 30, 597)","(27,)",0.9135802469135802
"(27, 30, 629)","(25,)",0.9156626506024096
"(25, 30, 629)","(27,)",0.926829268292683
"(27, 30, 647)","(25,)",0.9180327868852459
"(25, 30, 647)","(27,)",0.9032258064516129
"(27, 30, 667)","(25,)",0.9154929577464789
"(27, 30, 698)","(25,)",0.9081081081081082
"(27, 30, 703)","(25,)",0.9148936170212766
"(27, 30, 816)","(25,)",0.91
"(27, 30, 825)","(25,)",0.9401709401709402
"(27, 30, 1067)","(25,)",0.9117647058823529
"(25, 30, 1067)","(27,)",0.9207920792079208
"(27, 30, 1103)","(25,)",0.9491525423728814
"(27, 30, 1171)","(25,)",0.9342105263157895
"(25, 30, 1426)","(27,)",0.9175257731958762
"(27, 30, 1627)","(25,)",0.9176470588235294
"(25, 30, 1627)","(27,)",0.9285714285714286
"(25, 30, 1911)","(27,)",0.9
"(27, 67, 105)","(25,)",0.9207920792079208
"(25, 67, 105)","(27,)",0.9238410596026491
"(27, 67, 106)","(25,)",0.9037900874635568
"(27, 67, 117)","(25,)",0.9152173913043479
"(27, 67, 249)","(25,)",0.9055944055944056
"(27, 67, 348)","(25,)",0.9058823529411765
"(27, 67, 355)","(25,)",0.9550561797752809
"(25, 67, 386)","(27,)",0.9030303030303031
"(25, 67, 446)","(27,)",0.9178082191780822
"(27, 67, 447)","(25,)",0.930379746835443
"(25, 67, 447)","(27,)",0.9130434782608695
"(27, 67, 475)","(25,)",0.9016393442622951
"(25, 67, 475)","(27,)",0.9322033898305084
"(25, 67, 597)","(27,)",0.9043478260869565
"(27, 67, 629)","(25,)",0.9285714285714286
"(25, 67, 629)","(27,)",0.9122807017543859
"(25, 67, 647)","(27,)",0.9253731343283582
"(27, 67, 698)","(25,)",0.90625
"(27, 67, 825)","(25,)",0.9411764705882353
"(27, 67, 1005)","(25,)",0.9125
"(27, 67, 1052)","(25,)",0.90625
"(27, 67, 1067)","(25,)",0.9354838709677419
"(27, 67, 1426)","(25,)",0.9146341463414634
"(25, 67, 1426)","(27,)",0.9259259259259259
"(27, 105, 106)","(25,)",0.9006211180124224
"(25, 105, 106)","(27,)",0.9265175718849841
"(27, 105, 112)","(25,)",0.9238900634249472
"(25, 105, 112)","(27,)",0.9028925619834711
"(27, 105, 117)","(25,)",0.9473684210526315
"(25, 105, 117)","(27,)",0.9145496535796767
"(27, 105, 249)","(25,)",0.9517241379310345
"(25, 105, 249)","(27,)",0.9139072847682119
"(27, 105, 250)","(25,)",0.9271255060728745
"(25, 105, 250)","(27,)",0.9308943089430894
"(27, 105, 348)","(25,)",0.9379562043795621
"(27, 105, 353)","(25,)",0.967741935483871
"(25, 105, 353)","(27,)",0.9448818897637795
"(27, 105, 355)","(25,)",0.9562289562289562
"(25, 105, 355)","(27,)",0.9131832797427653
"(27, 105, 386)","(25,)",0.9096045197740112
"(25, 105, 386)","(27,)",0.9147727272727273
"(27, 105, 415)","(25,)",0.972972972972973
"(25, 105, 415)","(27,)",0.9171974522292994
"(27, 105, 446)","(25,)",0.9516129032258065
"(25, 105, 446)","(27,)",0.9672131147540983
"(27, 105, 447)","(25,)",0.9598540145985401
"(25, 105, 447)","(27,)",0.9392857142857143
"(27, 105, 449)","(25,)",0.9235294117647059
"(25, 105, 449)","(27,)",0.9457831325301205
"(27, 105, 475)","(25,)",0.9158576051779935
"(25, 105, 475)","(27,)",0.9129032258064517
"(27, 105, 629)","(25,)",0.9482758620689655
"(25, 105, 629)","(27,)",0.9166666666666666
"(27, 105, 647)","(25,)",0.9538461538461539
"(25, 105, 667)","(27,)",0.9016393442622951
"(27, 105, 698)","(25,)",0.936
"(25, 105, 698)","(27,)",0.9435483870967742
"(27, 105, 830)","(25,)",0.9074074074074074
"(25, 105, 830)","(27,)",0.9423076923076923
"(27, 105, 880)","(25,)",0.972972972972973
"(25, 105, 880)","(27,)",0.9230769230769231
"(27, 105, 1052)","(25,)",0.921875
"(25, 105, 1052)","(27,)",0.921875
"(25, 105, 1067)","(27,)",0.9130434782608695
"(27, 105, 1824)","(25,)",0.935064935064935
"(25, 105, 1824)","(27,)",0.96
"(27, 105, 2152)","(25,)",0.9420289855072463
"(25, 105, 2152)","(27,)",0.9701492537313433
"(27, 105, 4135)","(25,)",0.95
"(25, 105, 4135)","(27,)",0.95
